Channel:	8	SampleRate:	1000	Resolution:	24	Notch:	60Hz			
Time	Ch1	Ch2	Ch3	Ch4	Ch5	Ch6	Ch7	Ch8	Event	
18:23:31.2203	   961.88	   954.72	   785.64	   791.93	   308.99	   979.61	   897.22	   971.03	  0
18:23:31.2203	   953.29	   946.43	   773.05	   761.32	   313.00	   974.75	   889.21	   964.16	  0
18:23:31.2252	   947.28	   938.99	   779.06	   758.74	   320.15	   971.03	   890.35	   965.02	  0
18:23:31.2252	   940.99	   931.55	   781.92	   777.63	   331.31	   967.03	   893.78	   967.03	  0
18:23:31.2252	   934.70	   924.11	   775.62	   786.50	   340.18	   962.45	   892.93	   965.60	  0
18:23:31.2252	   926.40	   914.67	   766.18	   781.06	   351.05	   956.15	   888.63	   961.59	  0
18:23:31.2292	   914.96	   901.79	   759.03	   771.62	   361.92	   946.14	   881.77	   953.87	  0
18:23:31.2292	   904.37	   890.06	   756.45	   763.89	   367.93	   936.70	   874.33	   947.00	  0
18:23:31.2611	   894.07	   878.05	   752.45	   754.45	   371.65	   928.12	   867.75	   941.28	  0
18:23:31.2611	   884.63	   867.46	   749.59	   743.87	   372.22	   920.96	   859.17	   934.12	  0
18:23:31.2885	   878.05	   859.45	   749.30	   735.57	   362.21	   916.10	   848.87	   925.83	  0
18:23:31.2895	   869.47	   850.01	   749.30	   729.27	   351.05	   908.66	   835.99	   915.24	  0
18:23:31.2895	  1104.93	   930.69	  -403.69	    13.45	   547.03	   508.40	   420.57	   549.03	  0
18:23:31.2895	   547.03	   507.83	   432.30	   556.76	   204.28	   601.10	   544.17	   649.45	  0
18:23:31.3184	   546.74	   507.55	   438.31	   567.05	   207.14	   601.39	   545.88	   654.03	  0
18:23:31.3184	   540.45	   502.40	   434.02	   569.63	   214.29	   595.38	   537.30	   649.45	  0
18:23:31.3184	   531.58	   494.10	   418.00	   557.90	   220.87	   585.37	   524.71	   639.15	  0
18:23:31.3184	   523.57	   485.80	   407.70	   542.45	   230.31	   575.35	   510.12	   627.42	  0
18:23:31.3234	   517.56	   479.22	   402.26	   528.15	   242.90	   565.91	   497.82	   616.55	  0
18:23:31.3234	   512.12	   473.79	   393.10	   517.27	   252.06	   557.61	   486.37	   607.40	  0
18:23:31.3234	   507.83	   469.21	   383.38	   506.97	   240.04	   551.32	   480.08	   600.81	  0
18:23:31.3234	   508.12	   468.92	   381.95	   502.11	   218.58	   549.89	   478.65	   598.53	  0
18:23:31.3284	   508.12	   468.64	   386.24	   500.68	   198.56	   549.03	   478.65	   596.52	  0
18:23:31.3284	   504.40	   465.77	   383.09	   496.39	   190.83	   546.46	   477.22	   593.38	  0
18:23:31.3284	   501.82	   463.77	   383.95	   494.67	   193.12	   544.45	   476.07	   591.37	  0
18:23:31.3284	   501.54	   463.20	   383.38	   497.53	   200.27	   543.88	   476.07	   590.80	  0
18:23:31.3344	   498.39	   460.34	   378.80	   499.25	   205.99	   540.16	   474.36	   588.80	  0
18:23:31.3344	   492.67	   454.62	   377.94	   501.82	   208.28	   533.29	   471.78	   582.79	  0
18:23:31.3344	   485.52	   447.75	   383.95	   519.56	   220.58	   524.71	   470.35	   578.50	  0
18:23:31.3344	   479.51	   441.74	   380.23	   528.72	   237.18	   515.56	   459.19	   569.34	  0
18:23:31.3397	   476.93	   439.45	   366.50	   511.84	   246.05	   508.98	   437.45	   554.18	  0
18:23:31.3489	   471.21	   434.02	   355.05	   483.80	   243.19	   500.39	   423.15	   540.16	  0
18:23:31.3489	   466.06	   429.15	   345.33	   457.76	   243.76	   492.95	   416.57	   530.43	  0
18:23:31.3489	   462.34	   425.72	   338.46	   440.60	   246.05	   487.52	   412.27	   524.43	  0
18:23:31.3539	   456.33	   420.57	   324.73	   423.72	   250.05	   481.80	   406.27	   517.85	  0
18:23:31.3539	   448.04	   413.13	   302.70	   404.26	   251.77	   474.64	   397.40	   511.55	  0
18:23:31.3539	   441.17	   407.12	   277.81	   367.64	   238.32	   468.92	   383.66	   502.11	  0
18:23:31.3539	   435.73	   401.97	   274.37	   350.48	   230.60	   466.06	   386.24	   503.25	  0
18:23:31.3598	   425.72	   391.96	   275.80	   355.34	   249.20	   458.91	   389.39	   504.97	  0
18:23:31.3598	   413.99	   379.66	   267.79	   354.19	   274.09	   448.32	   383.09	   500.39	  0
18:23:31.3758	   404.83	   369.36	   262.64	   351.33	   282.10	   440.03	   377.66	   496.10	  0
18:23:31.3758	   398.54	   361.35	   258.35	   346.76	   281.52	   433.45	   375.37	   492.10	  0
18:23:31.3808	   391.96	   353.91	   261.21	   340.18	   277.81	   426.86	   373.08	   487.52	  0
18:23:31.3808	   384.24	   346.47	   263.79	   333.02	   276.09	   418.57	   368.50	   479.79	  0
18:23:31.3808	   379.94	   342.46	   265.50	   330.45	   272.94	   413.42	   364.49	   474.93	  0
18:23:31.3818	   376.80	   339.60	   268.08	   333.88	   271.23	   408.84	   360.49	   468.64	  0
18:23:31.3858	   372.22	   335.60	   269.79	   342.18	   273.23	   402.55	   355.34	   459.48	  0
18:23:31.3858	   367.64	   331.02	   269.22	   351.62	   271.23	   396.25	   351.33	   451.18	  0
18:23:31.3868	   364.21	   327.87	   268.94	   361.63	   270.65	   391.39	   347.04	   444.03	  0
18:23:31.3868	   360.78	   324.44	   267.79	   368.21	   262.93	   386.24	   339.32	   436.59	  0
18:23:31.3925	   358.20	   321.58	   261.21	   369.07	   254.35	   382.80	   331.59	   430.01	  0
18:23:31.3925	   352.76	   316.43	   253.77	   365.92	   249.77	   376.80	   322.44	   420.57	  0
18:23:31.3925	   347.61	   311.28	   254.63	   367.36	   248.05	   370.79	   319.29	   413.13	  0
18:23:31.3925	   341.32	   304.70	   261.50	   388.81	   257.49	   365.07	   325.58	   413.70	  0
18:23:31.3977	   331.88	   295.83	   250.63	   391.39	   272.94	   355.63	   315.00	   404.55	  0
18:23:31.3977	   324.44	   288.68	   236.03	   367.36	   265.50	   347.04	   300.12	   391.96	  0
18:23:31.3987	   316.72	   281.24	   228.60	   346.76	   251.48	   339.03	   292.68	   384.52	  0
18:23:31.3987	   311.28	   276.09	   225.16	   334.74	   248.34	   332.45	   287.82	   379.09	  0
18:23:31.4043	   305.27	   270.94	   222.02	   325.58	   248.62	   325.87	   285.53	   377.08	  0
18:23:31.4043	   298.69	   265.22	   224.02	   321.29	   247.76	   319.29	   282.67	   373.94	  0
18:23:31.4043	   295.26	   261.78	   226.88	   320.43	   246.91	   313.85	   278.38	   369.07	  0
18:23:31.4043	   289.25	   255.78	   225.73	   316.43	   249.20	   306.13	   270.08	   361.06	  0
18:23:31.4088	   282.38	   248.91	   220.01	   309.85	   246.91	   298.40	   260.93	   353.91	  0
18:23:31.4088	   277.23	   244.05	   213.15	   301.55	   237.47	   293.83	   255.49	   349.90	  0
18:23:31.4088	   275.23	   242.04	   211.43	   294.40	   228.60	   292.40	   252.63	   348.47	  0
18:23:31.4088	   273.51	   240.04	   206.57	   286.10	   222.59	   291.25	   252.63	   348.19	  0
18:23:31.4146	   270.65	   236.32	   195.69	   276.95	   213.15	   288.39	   253.49	   347.33	  0
18:23:31.4146	   265.22	   230.88	   185.11	   270.65	   200.27	   283.81	   253.49	   344.18	  0
18:23:31.4146	   261.21	   227.17	   178.53	   270.37	   181.10	   280.38	   252.63	   343.32	  0
18:23:31.4146	   258.35	   224.02	   173.95	   271.23	   155.93	   278.38	   252.06	   343.90	  0
18:23:31.4176	   254.63	   219.73	   165.65	   264.64	   135.61	   274.66	   247.48	   339.60	  0
18:23:31.4176	   254.63	   220.01	   153.06	   243.76	   104.14	   274.94	   240.90	   334.17	  0
18:23:31.4176	   256.63	   221.44	   152.49	   230.60	    89.84	   277.23	   239.75	   333.02	  0
18:23:31.4176	   257.49	   221.73	   155.93	   231.74	    97.85	   278.38	   242.04	   333.31	  0
18:23:31.4196	   253.49	   217.44	   168.23	   257.21	   115.30	   274.66	   249.48	   336.74	  0
18:23:31.4206	   248.91	   212.29	   176.81	   284.67	   132.75	   269.22	   248.91	   335.31	  0
18:23:31.4206	   244.33	   206.28	   175.38	   301.55	   150.20	   263.21	   246.05	   332.45	  0
18:23:31.4206	   236.61	   197.98	   170.23	   306.99	   160.79	   255.20	   240.04	   329.59	  0
18:23:31.4530	   228.02	   188.83	   167.37	   307.27	   163.08	   246.33	   233.46	   324.44	  0
18:23:31.4530	   220.30	   180.82	   161.36	   301.55	   164.51	   237.75	   228.02	   318.43	  0
18:23:31.4530	   212.29	   172.23	   153.06	   291.25	   170.80	   228.31	   218.58	   310.99	  0
18:23:31.4530	   201.42	   161.36	   140.48	   277.52	   176.53	   216.87	   206.28	   299.84	  0
18:23:31.4875	   191.12	   150.78	   128.46	   266.08	   184.25	   206.85	   194.84	   290.97	  0
18:23:31.4875	   182.53	   142.77	   118.16	   255.20	   191.97	   199.70	   184.25	   283.53	  0
18:23:31.5109	   175.38	   135.33	   106.14	   241.47	   198.84	   192.83	   173.38	  1629.64	  0
18:23:31.5109	  -307.56	   163.08	  -405.12	  -418.85	  -358.49	     0.00	  -228.60	 -1690.58	  0
18:23:31.5169	     0.00	 -1276.59	   700.95	 -1084.61	 -1276.59	 -1097.78	  1511.48	  1456.55	  0
18:23:31.5169	   147.34	   105.57	    79.54	   237.18	   268.36	   168.80	   159.65	   256.92	  0
18:23:31.5169	   141.62	   100.14	    79.54	   254.63	   287.25	   163.36	   161.36	   255.78	  0
18:23:31.5169	   134.75	    93.84	    74.67	   254.92	   288.11	   155.93	   156.78	   250.91	  0
18:23:31.5229	   129.60	    89.26	    58.65	   230.31	   270.65	   149.06	   142.19	   237.47	  0
18:23:31.5229	   125.60	    85.83	    55.50	   210.00	   250.34	   143.91	   133.32	   228.31	  0
18:23:31.5229	   121.31	    82.11	    56.08	   201.42	   239.75	   138.19	   127.60	   220.58	  0
18:23:31.5229	   120.16	    81.25	    58.65	   197.41	   232.60	   134.75	   125.89	   215.44	  0
18:23:31.5275	   122.17	    83.83	    58.36	   191.97	   229.74	   134.47	   121.31	   210.57	  0
18:23:31.5275	   125.03	    86.40	    51.21	   169.66	   228.60	   134.75	   110.15	   202.27	  0
18:23:31.5275	   123.88	    85.54	    51.21	   149.63	   225.73	   132.47	   107.86	   196.55	  0
18:23:31.5275	   119.59	    82.11	    58.94	   159.65	   230.03	   127.89	   115.59	   197.70	  0
18:23:31.5306	   115.59	    78.39	    54.36	   166.51	   231.74	   122.45	   113.87	   194.84	  0
18:23:31.5306	   109.58	    72.67	    43.77	   162.22	   237.47	   115.01	   107.00	   187.68	  0
18:23:31.5306	   103.00	    66.95	    36.05	   153.35	   241.76	   108.43	   100.71	   179.39	  0
18:23:31.5350	   102.42	  -419.14	  -473.79	  -307.56	   163.08	  -405.12	  -418.85	  -358.49	  0
18:23:31.5406	  -408.27	  -421.43	  -476.93	  -300.69	   155.64	  -407.41	  -418.28	  -359.34	  0
18:23:31.5406	  -410.84	  -424.00	  -485.52	  -300.41	   153.06	  -409.70	  -419.71	  -361.06	  0
18:23:31.5406	  -415.71	  -428.87	  -497.53	  -305.84	   159.93	  -413.70	  -422.86	  -366.78	  0
18:23:31.5406	  -421.71	  -434.59	  -504.97	  -309.85	   181.10	  -418.85	  -428.58	  -371.93	  0
18:23:31.5466	  -428.30	  -440.60	  -511.26	  -312.71	   202.85	  -424.29	  -434.30	  -375.37	  0
18:23:31.5466	  -435.45	  -446.89	  -517.85	  -314.71	   210.86	  -431.44	  -440.60	  -380.52	  0
18:23:31.5466	  -444.60	  -454.90	  -521.28	  -321.01	   210.57	  -441.17	  -448.89	  -388.53	  0
18:23:31.5466	  -452.33	  -461.77	  -526.14	  -328.45	   186.54	  -450.90	  -457.19	  -397.40	  0
18:23:31.5670	  -458.62	  -468.06	  -532.72	  -336.46	   165.94	  -459.77	  -465.49	  -406.27	  0
18:23:31.5670	  -465.77	  -475.50	  -537.87	  -344.47	   149.06	  -468.92	  -474.36	  -414.56	  0
18:23:31.5670	  -472.35	  -481.80	  -537.30	  -351.91	   128.17	  -476.36	  -480.08	  -418.85	  0
18:23:31.5670	  -475.79	  -484.66	  -536.44	  -359.34	   112.44	  -478.36	  -481.51	  -420.57	  0
18:23:31.5730	  -478.94	  -486.95	  -537.30	  -366.78	    90.98	  -479.79	  -483.51	  -422.57	  0
18:23:31.5730	  -483.23	  -490.95	  -540.73	  -375.37	    77.53	  -483.51	  -488.38	  -427.44	  0
18:23:31.5730	  -488.09	  -496.10	  -543.88	  -382.23	    67.52	  -487.52	  -491.24	  -430.87	  0
18:23:31.5730	  -494.96	  -502.68	  -539.88	  -375.08	    68.66	  -492.10	  -490.95	  -430.87	  0
18:23:31.5781	  -500.39	  -507.83	  -551.61	  -390.24	    70.10	  -496.96	  -500.39	  -439.17	  0
18:23:31.5790	  -506.12	  -513.55	  -561.62	  -416.57	    73.81	  -502.68	  -512.70	  -452.04	  0
18:23:31.5790	  -512.12	  -519.85	  -571.63	  -438.02	    77.25	  -508.69	  -523.57	  -463.77	  0
18:23:31.5790	  -515.84	  -522.71	  -577.35	  -452.33	    74.67	  -511.84	  -532.44	  -471.21	  0
18:23:31.5841	  -518.13	  -524.14	  -579.64	  -468.06	    69.81	  -513.84	  -537.59	  -477.79	  0
18:23:31.5841	  -518.70	  -524.14	  -584.22	  -483.23	    61.23	  -513.84	  -537.30	  -481.80	  0
18:23:31.5841	  -518.99	  -524.14	  -583.65	  -494.38	    48.64	  -513.27	  -537.30	  -484.66	  0
18:23:31.5841	  -518.99	  -524.14	  -582.79	  -498.68	    31.19	  -512.70	  -535.30	  -483.23	  0
18:23:31.5861	  -520.71	  -525.57	  -582.79	  -500.11	    39.77	  -512.41	  -533.01	  -480.08	  0
18:23:31.5861	  -523.57	  -528.15	  -582.22	  -500.39	    61.51	  -512.41	  -531.86	  -478.08	  0
18:23:31.5861	  -520.42	  -525.00	  -582.79	  -508.98	    63.80	  -506.97	  -530.72	  -474.93	  0
18:23:31.5861	  -513.27	  -518.13	  -580.22	  -525.57	    58.08	  -497.82	  -527.29	  -471.50	  0
18:23:31.5921	  -509.26	  -513.55	  -570.20	  -536.16	    61.80	  -492.10	  -521.85	  -466.06	  0
18:23:31.5921	  -507.26	  -511.55	  -553.04	  -529.00	    77.25	  -488.66	  -513.27	  -459.48	  0
18:23:31.5921	  -505.83	  -509.83	  -531.29	  -498.39	    84.40	  -484.94	  -502.11	  -450.04	  0
18:23:31.5921	  -502.11	  -505.54	  -522.71	  -476.07	    86.12	  -479.79	  -496.10	  -443.74	  0
18:23:31.5972	  -498.10	  -500.97	  -519.28	  -461.20	    91.84	  -475.22	  -493.53	  -440.03	  0
18:23:31.5972	  -494.67	  -497.25	  -520.99	  -453.47	    96.70	  -471.78	  -492.95	  -436.88	  0
18:23:31.5972	  -492.67	  -494.10	  -524.43	  -451.18	    93.84	  -468.64	  -490.09	  -432.30	  0
18:23:31.5972	  -494.38	  -494.96	  -528.72	  -453.47	    94.13	  -469.21	  -490.09	  -433.73	  0
18:23:31.6002	  -494.67	  -495.53	  -534.73	  -454.62	    88.69	  -468.92	  -490.67	  -434.88	  0
18:23:31.6002	  -494.96	  -496.39	  -542.45	  -453.47	    71.81	  -468.06	  -490.67	  -433.45	  0
18:23:31.6002	  -500.39	  -501.54	  -549.03	  -456.05	    68.09	  -470.92	  -494.10	  -434.59	  0
18:23:31.6002	  -506.40	  -507.55	  -555.04	  -463.20	    77.82	  -474.64	  -497.25	  -436.88	  0
18:23:31.6063	  -509.55	  -511.26	  -557.33	  -472.35	    96.70	  -476.65	  -498.39	  -438.59	  0
18:23:31.6063	  -513.55	  -515.56	  -557.33	  -481.80	   115.01	  -479.51	  -501.82	  -442.60	  0
18:23:31.6063	  -518.99	  -520.99	  -557.04	  -491.24	   132.18	  -484.94	  -505.26	  -448.61	  0
18:23:31.6063	  -527.00	  -529.00	  -553.04	  -488.09	   175.95	  -493.24	  -506.69	  -454.04	  0
18:23:31.6112	  -537.87	  -539.88	  -547.60	  -468.06	   222.02	  -504.40	  -512.12	  -460.34	  0
18:23:31.6112	  -546.46	  -548.74	  -551.32	  -454.90	   240.04	  -513.84	  -519.28	  -468.92	  0
18:23:31.6392	  -550.75	  -553.32	  -563.62	  -459.48	   246.33	  -519.28	  -529.29	  -477.79	  0
18:23:31.6392	  -553.89	  -556.76	  -579.64	  -487.52	   250.91	  -523.85	  -542.16	  -489.24	  0
18:23:31.6444	  -557.61	  -561.33	  -586.22	  -509.55	   263.21	  -528.43	  -551.61	  -498.68	  0
18:23:31.6753	  -561.33	  -565.62	  -593.95	  -523.00	   270.08	  -532.15	  -557.04	  -504.68	  0
18:23:31.6753	  -563.05	  -567.63	  -599.10	  -528.15	   272.08	  -532.44	  -559.33	  -508.12	  0
18:23:31.6753	  -562.48	  -567.91	  -603.68	  -529.00	   272.08	  -531.01	  -562.19	  -508.40	  0
18:23:31.7052	  -561.62	  -567.34	  -611.69	  -533.29	   273.23	  -529.00	  -565.34	  -506.69	  0
18:23:31.7052	  -564.48	  -569.63	  -616.84	  -542.74	   269.51	  -529.86	  -567.05	  -506.12	  0
18:23:31.7052	  -566.20	  -570.77	  -618.84	  -553.89	   273.51	  -529.29	  -567.05	  -505.26	  0
18:23:31.7052	  -563.05	  -568.20	  -620.84	  -570.77	   256.06	  -525.57	  -570.20	  -506.69	  0
18:23:31.7102	  -559.62	  -564.77	  -620.84	  -581.07	   221.73	  -521.28	  -569.92	  -504.97	  0
18:23:31.7102	  -558.19	  -562.76	  -616.26	  -576.50	   205.42	  -518.70	  -557.90	  -497.25	  0
18:23:31.7102	  -558.47	  -562.76	  -612.26	  -555.61	   201.70	  -518.99	  -551.61	  -493.81	  0
18:23:31.7102	  -556.76	  -561.62	  -606.25	  -537.01	   193.41	  -516.70	  -548.74	  -489.24	  0
18:23:31.7138	  -554.18	  -559.62	  -593.09	  -522.14	   179.39	  -512.98	  -541.59	  -480.94	  0
18:23:31.7138	  -551.89	  -556.47	  -587.37	  -516.41	   175.38	  -510.12	  -535.01	  -474.36	  0
18:23:31.7138	  -551.61	  -555.04	  -581.36	  -513.84	   172.52	  -509.26	  -533.58	  -471.78	  0
18:23:31.7138	  -552.18	  -554.75	  -577.64	  -510.69	   173.09	  -511.84	  -537.01	  -474.93	  0
18:23:31.7160	  -551.61	  -553.32	  -577.93	  -507.55	   174.24	  -513.55	  -541.59	  -479.51	  0
18:23:31.7160	  -549.89	  -551.03	  -577.07	  -506.69	   154.50	  -513.84	  -543.02	  -482.08	  0
18:23:31.7160	  -549.89	  -551.03	  -576.21	  -511.26	   139.33	  -516.13	  -546.17	  -486.66	  0
18:23:31.7160	  -554.47	  -555.61	  -578.79	  -523.57	   138.76	  -522.71	  -553.04	  -493.53	  0
18:23:31.7222	  -559.33	  -560.19	  -586.80	  -540.16	   132.47	  -528.72	  -559.33	  -500.68	  0
18:23:31.7263	  -562.76	  -563.05	  -592.80	  -553.89	   117.87	  -533.01	  -564.19	  -505.26	  0
18:23:31.7263	  -564.48	  -563.62	  -596.81	  -560.47	   108.15	  -535.01	  -567.34	  -508.40	  0
18:23:31.7263	  -567.91	  -566.77	  -603.10	  -565.05	   101.85	  -539.88	  -573.06	  -514.98	  0
18:23:31.7299	  -573.64	  -571.35	  -604.25	  -557.90	   103.86	  -545.31	  -573.06	  -517.85	  0
18:23:31.7309	  -578.50	  -575.92	  -604.25	  -550.17	   108.43	  -549.60	  -574.49	  -521.56	  0
18:23:31.7309	  -583.08	  -580.50	  -609.11	  -552.46	    97.27	  -554.18	  -589.37	  -531.86	  0
18:23:31.7309	  -585.08	  -582.22	  -613.12	  -569.92	    63.80	  -555.90	  -598.53	  -539.59	  0
18:23:31.7349	  -587.65	  -584.22	  -613.69	  -586.22	    45.49	  -559.33	  -603.39	  -546.74	  0
18:23:31.7349	  -591.66	  -587.94	  -612.83	  -599.67	    29.18	  -564.77	  -609.40	  -555.32	  0
18:23:31.7349	  -592.52	  -588.80	  -608.83	  -605.68	     8.58	  -567.63	  -613.40	  -560.19	  0
18:23:31.7514	  -592.52	  -589.66	  -605.39	  -612.55	  -895.79	     0.00	  -100.99	   375.65	  0
18:23:31.7570	  -512.98	    13.16	  -813.10	  -786.21	  -697.52	  -791.93	   335.60	  -756.17	  0
18:23:31.7570	  -817.68	  -789.64	  -693.80	  -773.33	   354.77	  -760.75	  -765.04	  -794.22	  0
18:23:31.7570	  -819.97	  -792.22	  -690.94	  -759.03	   367.07	  -764.47	  -769.62	  -800.51	  0
18:23:31.7570	  -821.69	  -794.79	  -694.94	  -749.59	   372.51	  -767.33	  -777.34	  -807.67	  0
18:23:31.7620	  -827.69	  -801.37	  -702.95	  -748.73	   373.94	  -773.33	  -786.50	  -816.54	  0
18:23:31.7620	  -835.13	  -808.53	  -707.53	  -750.73	   372.22	  -781.06	  -794.51	  -825.98	  0
18:23:31.7620	  -842.86	  -815.68	  -706.10	  -745.58	   377.08	  -789.36	  -796.51	  -830.56	  0
18:23:31.7630	  -853.16	  -826.26	  -704.10	  -736.71	   386.52	  -801.09	  -799.37	  -834.27	  0
18:23:31.7676	  -862.31	  -835.13	  -710.68	  -741.01	   383.09	  -810.53	  -806.52	  -842.00	  0
18:23:31.7676	  -866.03	  -838.85	  -719.55	  -761.03	   357.91	  -814.53	  -816.54	  -850.01	  0
18:23:31.7676	  -868.89	  -841.14	  -730.71	  -799.66	   303.84	  -817.11	  -829.98	  -861.17	  0
18:23:31.7676	  -872.61	  -844.00	  -732.71	  -824.83	   258.06	  -820.54	  -834.56	  -867.75	  0
18:23:31.7730	  -872.90	  -843.72	  -732.71	  -833.13	   222.59	  -820.26	  -832.84	  -868.61	  0
18:23:31.7730	  -871.47	  -841.71	  -732.71	  -833.42	   177.96	  -818.54	  -829.12	  -866.89	  0
18:23:31.7774	  -870.32	  -839.71	  -732.71	  -833.42	   132.75	  -818.25	  -832.84	  -869.18	  0
18:23:31.7784	  -870.90	  -839.71	  -732.71	  -833.70	    93.27	  -818.25	  -839.42	  -873.76	  0
18:23:31.7791	  -873.47	  -841.71	  -723.84	  -834.27	    62.66	  -817.97	  -831.13	  -868.03	  0
18:23:31.7791	  -877.48	  -845.15	  -710.11	  -824.83	    55.22	  -820.54	  -826.55	  -860.60	  0
18:23:31.7791	  -882.05	  -848.58	  -710.68	  -821.97	    52.36	  -824.26	  -831.70	  -862.31	  0
18:23:31.7791	  -884.34	  -849.44	  -713.54	  -825.98	    46.92	  -826.26	  -835.13	  -864.60	  0
18:23:31.7811	  -883.77	  -847.44	  -708.96	  -831.41	    36.62	  -825.12	  -834.56	  -863.46	  0
18:23:31.7811	  -884.06	  -846.86	  -701.24	  -837.42	    33.76	  -825.69	  -835.13	  -863.46	  0
18:23:31.7821	  -884.91	  -847.15	  -700.09	  -844.00	    35.76	  -827.98	  -837.71	  -865.46	  0
18:23:31.7821	  -885.49	  -847.15	  -700.38	  -848.01	    32.33	  -829.70	  -839.42	  -867.75	  0
18:23:31.7841	  -883.48	  -844.29	  -706.67	  -850.30	    22.89	  -828.27	  -842.57	  -870.32	  0
18:23:31.7841	  -883.20	  -843.14	  -716.69	  -852.59	    25.46	  -829.41	  -848.58	  -876.62	  0
18:23:31.7841	  -885.20	  -845.15	  -723.55	  -849.72	    40.63	  -831.99	  -852.30	  -880.91	  0
18:23:31.7841	  -886.92	  -847.15	  -728.13	  -846.86	    68.95	  -833.70	  -854.02	  -883.48	  0
18:23:31.7891	  -886.06	  -846.86	  -729.27	  -844.86	    92.98	  -833.70	  -855.73	  -885.49	  0
18:23:31.7891	  -885.77	  -846.00	  -729.27	  -844.29	    96.70	  -834.27	  -858.31	  -887.49	  0
18:23:31.7891	  -882.91	  -843.14	  -729.27	  -844.29	    93.27	  -831.99	  -856.59	  -885.77	  0
18:23:31.7891	  -880.62	  -842.57	  -729.27	  -843.72	   109.58	  -829.98	  -848.87	  -880.91	  0
18:23:31.7921	  -879.19	  -842.29	  -728.99	  -837.42	   134.18	  -829.12	  -841.71	  -876.33	  0
18:23:31.7921	  -873.18	  -836.56	  -724.98	  -819.11	   153.06	  -825.98	  -842.86	  -876.90	  0
18:23:31.7921	  -863.46	  -827.98	  -721.55	  -809.67	   163.36	  -818.54	  -840.85	  -876.90	  0
18:23:31.7921	  -857.45	  -823.40	  -711.25	  -800.51	   177.10	  -814.25	  -833.70	  -873.47	  0
18:23:31.8414	  -854.87	  -822.26	  -702.10	  -790.50	   185.11	  -813.68	  -831.13	  -872.04	  0
18:23:31.8414	  -856.59	  -824.55	  -704.38	  -784.21	   191.12	  -817.11	  -832.56	  -874.04	  0
18:23:31.8414	  -859.17	  -827.41	  -713.83	  -778.48	   199.70	  -820.54	  -836.85	  -878.05	  0
18:23:31.8414	  -860.31	  -828.84	  -725.84	  -778.48	   205.42	  -821.69	  -842.86	  -882.34	  0
18:23:31.8655	  -862.03	  -830.84	  -732.42	  -775.91	   209.71	  -821.69	  -844.57	  -882.63	  0
18:23:31.8655	  -866.32	  -835.70	  -738.72	  -765.04	   215.15	  -823.12	  -844.57	  -882.05	  0
18:23:31.8929	  -868.03	  -838.28	  -742.72	  -757.89	   211.14	  -822.26	  -843.43	  -878.62	  0
18:23:31.8939	  -871.18	  -842.00	  -746.44	  -757.31	   211.43	  -823.40	  -842.57	  -878.91	  0
18:23:31.8960	  -874.33	  -845.43	  -748.16	  -758.74	   216.29	  -824.55	  -842.00	  -878.33	  0
18:23:31.8970	  -878.91	  -851.15	  -749.02	  -761.03	   208.85	  -825.41	  -841.71	  -877.19	  0
18:23:31.8970	  -883.48	  -857.16	  -749.02	  -761.60	   220.01	  -825.69	  -837.14	  -874.61	  0
18:23:31.8970	  -889.21	  -863.46	  -749.02	  -761.60	   254.06	  -827.69	  -835.42	  -875.19	  0
18:23:31.9002	  -891.21	  -864.03	  -749.02	  -761.03	   277.52	  -826.26	  -832.56	  -873.47	  0
18:23:31.9002	  -890.64	  -862.60	  -748.44	  -762.46	   297.55	  -823.12	  -827.12	  -867.46	  0
18:23:31.9012	  -893.50	  -866.32	  -745.01	  -774.77	   309.56	  -823.97	  -824.26	  -863.74	  0
18:23:31.9012	  -900.65	  -873.76	  -746.44	  -792.22	   310.99	  -829.12	  -827.12	  -865.17	  0
18:23:31.9059	  -906.37	  -879.19	  -746.44	  -805.09	   308.13	  -834.27	  -833.42	  -868.03	  0
18:23:31.9059	  -910.38	  -882.63	  -747.30	  -816.82	   307.27	  -838.28	  -840.28	  -871.75	  0
18:23:31.9059	  -912.38	  -884.63	  -747.01	  -824.26	   307.85	  -840.28	  -844.57	  -874.04	  0
18:23:31.9059	  -914.96	  -886.92	  -746.73	  -833.99	   308.99	  -841.71	  -846.86	  -875.76	  0
18:23:31.9089	  -920.68	  -892.07	  -747.59	  -841.14	   317.29	  -846.00	  -849.72	  -879.19	  0
18:23:31.9089	  -924.68	  -895.50	  -753.31	  -848.87	   326.16	  -849.72	  -855.73	  -883.20	  0
18:23:31.9089	  -929.55	  -898.93	  -764.47	  -868.03	   333.60	  -854.30	  -862.03	  -889.78	  0
18:23:31.9089	  -937.27	  -904.94	  -773.05	  -885.49	   348.19	  -862.03	  -867.46	  -897.50	  0
18:23:31.9260	  -942.14	  -908.37	  -778.20	  -894.07	   355.63	  -866.32	  -870.90	  -902.08	  0
18:23:31.9260	  -944.71	  -909.23	  -780.77	  -898.08	   359.06	  -868.03	  -874.04	  -906.09	  0
18:23:31.9260	  -945.85	  -909.23	  -780.77	  -898.08	   366.50	  -869.18	  -875.76	  -907.23	  0
18:23:31.9260	  -942.99	  -905.80	  -780.77	  -898.08	   363.92	  -866.32	  -875.76	  -906.66	  0
18:23:31.9305	  -937.56	  -899.51	  -780.77	  -898.08	   354.19	  -860.02	  -876.05	  -903.51	  0
